IDX,X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
1500001962,40.3015280,47.4110440,1,60,0,0
1500001963,40.0153440,47.4193840,1,90,0,0
1500001964,40.0779070,47.4221030,1,40,0,0
1500001965,38.9337150,47.4292750,1,50,0,0
1500001966,39.9659080,47.4397850,1,0,0,0
1500001967,39.8750280,47.4428110,1,90,0,0
1500001968,41.9583720,47.4609170,1,90,0,0
1500001969,40.1028650,47.4910500,1,40,0,0
1500001970,42.0646170,47.4914010,1,70,0,0
1500001971,41.1607830,47.4939620,1,70,0,0
1500001972,39.9705500,47.5104400,1,110,0,0
1500001973,41.1094580,47.5169730,1,90,0,0
1500001974,41.1013900,47.5207670,1,90,0,0
1500001975,42.1507000,47.5276900,6,0,0,0
1500001976,42.0662960,47.5280880,1,60,0,0
1500001977,38.8912680,47.5442690,1,70,0,0
1500001978,38.8835210,47.5740520,1,50,0,0
1500001979,39.3832410,47.5923480,1,60,0,0
1500001980,40.1609750,47.5945940,1,90,0,0
1500001981,39.7227770,47.6025000,1,60,0,0
1500001982,39.7025670,47.6244440,1,60,0,0
1500001983,40.2659240,47.6340350,1,90,0,0
1500001984,41.1435920,47.6358400,1,90,0,0
1500001985,42.0550270,47.6484570,1,40,0,0
1500001986,40.1924530,47.6558480,1,40,0,0
1500001987,38.7242700,47.6694800,1,0,0,0
1500001988,40.8638050,47.6698000,1,90,0,0
1500001989,40.0814980,47.6906530,1,0,0,0
1500001990,40.1123500,47.6984370,1,50,0,0
1500001991,41.4303370,47.7049700,1,60,0,0
1500001992,40.2107580,47.7110330,1,0,0,0
1500001993,39.4566680,47.7137350,1,60,0,0
1500001994,40.1503220,47.7625070,1,50,0,0
1500001995,39.9004550,47.8120470,1,60,0,0
1500001996,39.8936820,47.8164080,1,40,0,0
1500001997,39.9336880,47.8975830,1,0,0,0
1500001998,40.5045930,48.1786250,6,0,0,0
1500001999,40.9162100,48.2424630,1,50,0,0
1500002000,41.8215900,48.3297300,1,90,0,0
1500002001,40.3373500,48.3665300,1,0,0,0
1500002002,40.3577130,48.8944160,1,70,0,0
1500002003,40.6592730,49.3561960,1,0,0,0
1500002004,40.4261420,49.3937220,1,0,0,0
1500002005,40.1537700,53.4037200,1,0,0,0
1500002006,40.1212800,53.4501600,1,50,0,0
1500002007,40.1159000,53.4598700,1,0,0,0
1500002008,40.0494900,53.5654700,1,70,0,0
1500002009,40.0373330,53.5913330,1,60,0,0
1500002010,39.4565030,53.5927060,1,90,0,0
1500002011,39.4880640,53.6010590,1,60,0,0
1500002012,39.5229930,53.6186880,1,60,0,0
1500002013,39.9812200,53.6558200,1,70,0,0
1500002014,40.0997810,53.6783600,1,60,0,0
1500002015,39.9414600,53.7033000,1,50,0,0
1500002016,40.0698330,53.7054170,1,60,0,0
1500002017,39.8208610,53.7523330,1,90,0,0
1500002018,41.2285540,53.7571190,1,60,0,0
1500002019,39.7237300,53.7769500,1,90,0,0
1500002020,41.0285280,53.7779440,1,60,0,0
1500002021,39.5368390,53.7816170,1,0,0,0
1500002022,39.5356260,53.7902640,1,60,0,0
1500002023,40.0896110,53.8013890,1,60,0,0
1500002024,40.0910280,53.8222780,1,60,0,0
1500002025,39.6440000,53.8378330,1,50,0,0
1500002026,39.6430000,53.8388610,1,50,0,0
1500002027,41.0455320,53.8717270,1,60,0,0
1500002028,39.5638400,53.9059100,1,90,0,0
1500002029,40.1106600,53.9113100,1,90,0,0
1500002030,39.5279440,53.9221940,1,60,0,0
1500002031,39.5235000,53.9243330,1,60,0,0
1500002032,39.4686000,53.9445400,1,70,0,0
1500002033,40.1083610,53.9461940,1,60,0,0
1500002034,39.4293300,53.9584600,1,90,0,0
1500002035,40.7607980,54.0129500,1,60,0,0
1500002036,41.8115800,54.0196700,1,90,0,0
1500002037,39.3236000,54.0199700,1,90,0,0
1500002038,41.7513300,54.0206200,1,60,0,0
1500002039,41.6827200,54.0208000,1,60,0,0
1500002040,40.0989440,54.0248890,1,40,0,0
1500002041,41.7277700,54.0264800,1,40,0,0
1500002042,41.7623600,54.0434500,1,0,0,0
1500002043,40.7857000,54.0503140,1,60,0,0
1500002044,39.6052100,54.0528000,1,90,0,0
1500002045,39.5996600,54.0685300,1,70,0,0
1500002046,40.0892430,54.0723350,1,60,0,0
1500002047,41.4404440,54.0775000,1,90,0,0
1500002048,41.9530400,54.0792100,1,90,0,0
1500002049,40.0808330,54.0948490,1,60,0,0
1500002050,39.5986280,54.1011080,1,60,0,0
1500002051,41.3427220,54.1061390,1,90,0,0
1500002052,39.1992960,54.1092960,1,70,0,0
1500002053,42.0803330,54.1185280,1,60,0,0
1500002054,39.1848700,54.1201900,1,0,0,0
1500002055,40.8335810,54.1213560,1,0,0,0
1500002056,41.2603330,54.1268610,1,90,0,0
1500002057,40.0368890,54.1352500,1,60,0,0
1500002058,41.1749900,54.1459500,1,70,0,0
1500002059,39.1454762,54.1487805,1,0,0,0
1500002060,41.1582118,54.1494808,1,0,0,0
1500002061,40.0392050,54.1631350,1,0,0,0
1500002062,39.1142300,54.1744600,1,0,0,0
1500002063,40.0490830,54.1892780,1,60,0,0
1500002064,38.9372780,54.1931670,1,50,0,0
1500002065,39.0944900,54.1959900,1,0,0,0
1500002066,39.0857300,54.2062600,1,0,0,0
1500002067,38.9676800,54.2089400,1,50,0,0
1500002068,41.0395280,54.2118330,1,60,0,0
1500002069,39.5720300,54.2134300,1,70,0,0
1500002070,38.9809689,54.2177770,1,0,0,0
1500002071,40.0151600,54.2199870,1,60,0,0
1500002072,40.9016940,54.2305000,1,60,0,0
1500002073,39.0641300,54.2361400,1,0,0,0
1500002074,39.9112590,54.2460560,1,0,0,0
1500002075,40.8667220,54.2560830,1,90,0,0
1500002076,39.5844170,54.2577220,1,60,0,0
1500002077,39.1040400,54.2611270,1,0,0,0
1500002078,39.0048330,54.2628890,1,90,0,0
1500002079,39.0051940,54.2630830,1,90,0,0
1500002080,39.1586100,54.2683300,1,0,0,0
1500002081,38.9933500,54.2743500,1,40,0,0
1500002082,40.8352780,54.2760830,1,90,0,0
1500002083,39.5845830,54.2805000,1,60,0,0
1500002084,39.9675610,54.2838500,1,60,0,0
1500002085,39.1790900,54.2840800,1,40,0,0
1500002086,40.2762500,54.2872780,1,70,0,0
1500002087,40.2480560,54.2903330,1,90,0,0
1500002088,40.4709300,54.2962800,1,90,0,0
1500002089,40.6915700,54.2974700,1,90,0,0
1500002090,41.8706390,54.2976390,1,60,0,0
1500002091,40.5612200,54.2977200,1,90,0,0
1500002092,40.2316110,54.2977500,1,60,0,0
1500002093,40.2310830,54.2985560,1,60,0,0
1500002094,40.6489300,54.2988200,1,90,0,0
1500002095,40.8605000,54.2996390,1,60,0,0
1500002096,40.2124900,54.2999900,1,0,0,0
1500002097,40.2128000,54.3003200,1,0,0,0
1500002098,40.5265000,54.3013890,1,60,0,0
1500002099,38.9360900,54.3030300,1,0,0,0
1500002100,39.9636940,54.3055960,1,0,0,0
1500002101,40.1615820,54.3201330,1,0,0,0
1500002102,38.8464600,54.3211600,1,0,0,0
1500002103,39.2335700,54.3262600,1,70,0,0
1500002104,40.9522500,54.3349440,1,60,0,0
1500002105,40.1401940,54.3371110,1,90,0,0
1500002106,38.7749700,54.3507700,1,70,0,0
1500002107,39.6195830,54.3619170,1,60,0,0
1500002108,39.2864720,54.3719170,1,0,0,0
1500002109,39.9284340,54.3763200,1,60,0,0
1500002110,40.2342170,54.4012940,1,0,0,0
1500002111,39.3557000,54.4085200,1,50,0,0
1500002112,40.0668500,54.4188300,1,90,0,0
1500002113,39.3713890,54.4221110,1,50,0,0
1500002114,40.0610200,54.4254200,1,90,0,0
1500002115,40.3791290,54.4275890,1,40,0,0
1500002116,39.8886940,54.4453890,1,40,0,0
1500002117,39.8790100,54.4593500,1,70,0,0
1500002118,42.0131280,54.4679500,1,0,0,0
1500002119,40.0258610,54.4694440,1,90,0,0
1500002120,39.7159600,54.4715100,1,90,0,0
1500002121,39.9902220,54.4779170,1,90,0,0
1500002122,39.8205300,54.4863700,1,50,0,0
1500002123,39.4875000,54.5084170,1,50,0,0
1500002124,39.7952950,54.5128850,1,60,0,0
1500002125,39.7572780,54.5156110,1,60,0,0
1500002126,39.8898060,54.5157780,1,90,0,0
1500002127,39.4966900,54.5192900,1,50,0,0
1500002128,39.8768330,54.5253890,1,90,0,0
1500002129,39.7845280,54.5385560,1,60,0,0
1500002130,39.9948840,54.5450860,1,60,0,0
1500002131,39.8365280,54.5451940,1,60,0,0
1500002132,39.8317220,54.5506940,1,40,0,0
1500002133,39.7863100,54.5564500,1,60,0,0
1500002134,39.5325830,54.5569440,1,50,0,0
1500002135,39.8208500,54.5612200,1,0,0,0
1500002136,39.9636730,54.5693170,1,50,0,0
1500002137,39.8060900,54.5696300,1,60,0,0
1500002138,39.8053100,54.5704900,1,60,0,0
1500002139,39.7797500,54.5712220,1,60,0,0
1500002140,39.7988610,54.5741110,1,60,0,0
1500002141,39.8094170,54.5753330,1,60,0,0
1500002142,39.7750830,54.5765830,1,60,0,0
1500002143,39.7816940,54.5799440,1,60,0,0
1500002144,39.7471800,54.5837700,1,60,0,0
1500002145,39.9636930,54.5858050,1,0,0,0
1500002146,39.7241500,54.5861600,1,60,0,0
1500002147,39.6034000,54.5881500,1,0,0,0
1500002148,39.7011000,54.5898400,1,60,0,0
1500002149,39.6957220,54.5905830,1,60,0,0
1500002150,39.8134720,54.5916390,1,40,0,0
1500002151,39.6104720,54.5920830,3,0,0,0
1500002152,39.7683610,54.5955280,1,60,0,0
1500002153,39.8107000,54.5962300,1,0,0,0
1500002154,39.6605830,54.5975830,1,60,0,0
1500002155,39.6467870,54.6014250,1,60,0,0
1500002156,39.8619520,54.6024000,1,40,0,0
1500002157,39.8213060,54.6030000,1,60,0,0
1500002158,39.7995280,54.6043060,1,60,0,0
1500002159,39.7121300,54.6054800,1,40,0,0
1500002160,39.7616600,54.6094100,3,60,0,0
1500002161,39.7588890,54.6095830,1,40,0,0
1500002162,39.7804170,54.6096940,3,40,0,0
1500002163,39.7605000,54.6097500,3,0,0,0
1500002164,39.8030100,54.6097700,1,0,0,0
1500002165,39.7799170,54.6098330,3,0,0,0
1500002166,39.7616940,54.6099170,3,0,0,0
1500002167,39.7919440,54.6123060,3,0,0,0
1500002168,39.8368330,54.6131390,1,40,0,0
1500002169,39.6378400,54.6135040,1,60,0,0
1500002170,39.7426110,54.6147220,3,0,0,0
1500002171,39.6942600,54.6147700,1,0,0,0
1500002172,39.6511940,54.6163890,1,60,0,0
1500002173,39.8070760,54.6169510,1,40,0,0
1500002174,39.6371300,54.6170500,1,60,0,0
1500002175,39.7583330,54.6170560,3,0,0,0
1500002176,39.6566700,54.6192200,1,60,0,0
1500002177,39.7910830,54.6198330,1,40,0,0
1500002178,39.7521110,54.6198890,1,40,0,0
1500002179,39.7975000,54.6211390,3,0,0,0
1500002180,39.7833890,54.6219170,3,0,0,0
1500002181,39.7524720,54.6242500,1,40,0,0
1500002182,39.9872500,54.6246670,1,60,0,0
1500002183,39.7761390,54.6247780,1,40,0,0
1500002184,39.7489440,54.6263890,1,40,0,0
1500002185,39.6352000,54.6271000,1,60,0,0
1500002186,39.7489270,54.6283400,1,0,0,0
1500002187,39.7452500,54.6286110,1,40,0,0
1500002188,39.7138060,54.6289170,1,60,0,0
1500002189,39.7161940,54.6289440,3,0,0,0
1500002190,39.7880900,54.6290500,1,60,0,0
1500002191,39.7132500,54.6291110,1,60,0,0
1500002192,39.7246110,54.6291390,3,0,0,0
1500002193,39.7277220,54.6291390,3,0,0,0
1500002194,39.7246940,54.6291670,3,60,0,0
1500002195,39.7325280,54.6293060,3,0,0,0
1500002196,39.7265830,54.6293890,3,0,0,0
1500002197,39.7069440,54.6300560,1,60,0,0
1500002198,39.7427500,54.6300800,1,60,0,0
1500002199,39.7720300,54.6306400,1,40,0,0
1500002200,39.7014440,54.6317500,3,0,0,0
1500002201,39.6955500,54.6339000,1,0,0,0
1500002202,39.6925600,54.6345250,1,60,0,0
1500002203,39.6897910,54.6353840,1,0,0,0
1500002204,39.7743610,54.6363060,1,60,0,0
1500002205,39.6867500,54.6366670,1,60,0,0
1500002206,39.7818890,54.6381110,1,40,0,0
1500002207,39.6784440,54.6389720,3,0,0,0
1500002208,39.6743330,54.6401670,1,60,0,0
1500002209,39.6750560,54.6402220,1,60,0,0
1500002210,39.6366940,54.6403890,1,60,0,0
1500002211,39.7190460,54.6409970,1,60,0,0
1500002212,39.7151150,54.6411640,1,60,0,0
1500002213,39.6698700,54.6415000,1,0,0,0
1500002214,39.7146790,54.6415620,1,60,0,0
1500002215,39.6605830,54.6448890,3,0,0,0
1500002216,39.7597500,54.6449000,1,0,0,0
1500002217,39.6411390,54.6458610,1,60,0,0
1500002218,39.6538610,54.6471670,1,60,0,0
1500002219,39.9304460,54.6496510,1,60,0,0
1500002220,39.6933260,54.6526780,1,60,0,0
1500002221,39.6360100,54.6572800,1,40,0,0
1500002222,39.6152780,54.6602780,1,60,0,0
1500002223,39.6680560,54.6603330,3,0,0,0
1500002224,39.6148610,54.6608890,1,60,0,0
1500002225,39.8224440,54.6632780,1,90,0,0
1500002226,39.5980200,54.6664000,1,60,0,0
1500002227,39.5603330,54.6804720,1,70,0,0
1500002228,39.5583060,54.6812220,1,70,0,0
1500002229,39.5235830,54.6995560,1,70,0,0
1500002230,39.5207780,54.7007220,1,70,0,0
1500002231,39.8465000,54.7086110,1,50,0,0
1500002232,39.8458060,54.7086940,1,50,0,0
1500002233,39.8363000,54.7173970,1,60,0,0
1500002234,39.4827500,54.7207500,1,70,0,0
1500002235,39.4796940,54.7219720,1,70,0,0
1500002236,39.4671390,54.7284170,1,50,0,0
1500002237,39.4650830,54.7298610,1,50,0,0
1500002238,39.4223890,54.7516110,1,50,0,0
1500002239,39.8387780,54.7539440,1,50,0,0
1500002240,39.4059600,54.7603400,1,0,0,0
1500002241,39.3711110,54.7782500,1,50,0,0
1500002242,39.3676110,54.7798330,1,50,0,0
1500002243,39.8662300,54.7819700,1,70,0,0
1500002244,39.9137700,54.8283600,1,90,0,0
1500002245,39.9943400,54.9245800,1,0,0,0
1500002246,41.4010750,54.9647220,1,50,0,0
1500002247,39.9486000,54.9670100,1,0,0,0
1500002248,39.9692220,55.0308330,1,60,0,0
1500002249,41.1733160,55.0516510,1,40,0,0
1500002250,40.4241800,55.1434600,1,70,0,0
1500002251,40.5153610,55.1467220,1,60,0,0
1500002252,40.2753000,55.1521800,1,50,0,0
1500002253,40.1559440,55.1725280,1,0,0,0
1500002254,60.8727780,56.2475000,1,0,0,0
1500002255,60.8669440,56.3080560,1,0,0,0
1500002256,61.9183330,56.3413890,1,90,0,0
1500002257,60.8664360,56.3772700,1,90,0,0
1500002258,62.0271610,56.3960670,1,0,0,0
1500002259,62.0277320,56.3960850,1,0,0,0
1500002260,61.7855560,56.4116670,1,0,0,0
1500002261,60.8736110,56.4133330,1,90,0,0
1500002262,60.8733330,56.4136110,1,90,0,0
1500002263,61.6292300,56.4701900,1,60,0,0
1500002264,61.6296090,56.4702770,1,60,0,0
1500002265,61.5227780,56.4877780,1,0,0,0
1500002266,61.4730560,56.5036110,1,90,0,0
1500002267,61.3983330,56.5394440,1,90,0,0
1500002268,60.8814660,56.5526050,1,90,0,0
1500002269,60.8713180,56.5617380,1,90,0,0
1500002270,60.8608330,56.5711100,1,0,0,0
1500002271,60.3143080,56.5736810,1,70,0,0
1500002272,60.8588900,56.5753100,1,0,0,0
1500002273,61.3074100,56.5906260,1,90,0,0
1500002274,61.2968140,56.6171460,1,0,0,0
1500002275,60.3609350,56.6255240,1,0,0,0
1500002276,60.8143840,56.6293620,1,90,0,0
1500002277,61.2525060,56.6360970,1,0,0,0
1500002278,60.8093950,56.6370000,1,90,0,0
1500002279,60.4259450,56.6578430,1,70,0,0
1500002280,61.1697920,56.6603050,1,90,0,0
1500002281,61.1436110,56.6725000,1,70,0,0
1500002282,61.1427780,56.6730560,1,70,0,0
1500002283,60.7662240,56.6890780,1,90,0,0
1500002284,60.7663480,56.6893270,1,90,0,0
1500002285,60.5203440,56.6936870,1,40,0,0
1500002286,60.7527780,56.6952780,1,0,0,0
1500002287,60.5985600,56.6979640,1,90,0,0
1500002288,61.0860330,56.6997150,1,90,0,0
1500002289,60.6663740,56.7018660,1,90,0,0
1500002290,60.6663170,56.7018800,1,90,0,0
1500002291,60.5613890,56.7052780,1,0,0,0
1500002292,60.8268900,56.7155700,1,60,0,0
1500002293,60.5698950,56.7178980,1,90,0,0
1500002294,60.5699080,56.7179050,1,90,0,0
1500002295,61.0496390,56.7212500,1,90,0,0
1500002296,60.6989330,56.7224160,1,90,0,0
1500002297,60.5880020,56.7244220,1,0,0,0
1500002298,60.5880560,56.7244440,1,0,0,0
1500002299,61.0531500,56.7337380,1,90,0,0
1500002300,61.0531920,56.7340240,1,90,0,0
1500002301,61.0877780,56.7352780,1,0,0,0
1500002302,61.2470120,56.7400200,1,90,0,0
1500002303,61.1838890,56.7408330,1,0,0,0
1500002304,61.0045170,56.7412090,1,0,0,0
1500002305,61.2147220,56.7413890,1,0,0,0
1500002306,60.7002940,56.7422260,1,40,0,0
1500002307,60.6883200,56.7465970,3,60,0,0
1500002308,60.6829640,56.7480800,1,60,0,0
1500002309,60.7507740,56.7494600,1,90,0,0
1500002310,60.5172760,56.7528660,1,90,0,0
1500002311,60.9588890,56.7530560,1,0,0,0
1500002312,60.6995800,56.7538000,1,60,0,0
1500002313,61.3354040,56.7544790,1,60,0,0
1500002314,60.6094650,56.7557440,3,60,0,0
1500002315,60.7075690,56.7557450,3,0,0,0
1500002316,61.3889490,56.7568010,1,0,0,0
1500002317,60.6731720,56.7568870,1,60,0,0
1500002318,62.3241670,56.7580560,1,0,0,0
1500002319,60.6106070,56.7585140,3,0,0,0
1500002320,61.4086110,56.7586110,1,0,0,0
1500002321,60.7789200,56.7613300,1,90,0,0
1500002322,60.7818300,56.7615700,1,90,0,0
1500002323,60.5733700,56.7622830,1,40,0,0
1500002324,60.6133330,56.7641670,1,0,0,0
1500002325,60.6703470,56.7683680,1,60,0,0
1500002326,60.6148760,56.7692530,1,60,0,0
1500002327,60.5952570,56.7695120,1,60,0,0
1500002328,60.7272100,56.7711900,1,90,0,0
1500002329,61.4447680,56.7713860,1,60,0,0
1500002330,61.1980560,56.7733330,1,0,0,0
1500002331,60.7202500,56.7733600,1,90,0,0
1500002332,60.6133460,56.7737430,1,60,0,0
1500002333,61.8466150,56.7742770,1,0,0,0
1500002334,60.8322030,56.7757700,3,40,0,0
1500002335,60.5520060,56.7761300,3,0,0,0
1500002336,61.5475000,56.7763890,1,0,0,0
1500002337,61.9908330,56.7766670,1,90,0,0
1500002338,61.2605560,56.7786110,1,0,0,0
1500002339,60.7963680,56.7790270,1,40,0,0
1500002340,60.7947860,56.7796090,1,0,0,0
1500002341,60.5981670,56.7810630,3,0,0,0
1500002342,60.6554370,56.7812420,3,0,0,0
1500002343,60.6311180,56.7814130,1,60,0,0
1500002344,57.9147220,56.7819440,1,0,0,0
1500002345,61.3700000,56.7819440,1,0,0,0
1500002346,60.5613400,56.7821900,1,60,0,0
1500002347,61.7719440,56.7827780,1,0,0,0
1500002348,60.6966300,56.7829300,1,90,0,0
1500002349,60.5195600,56.7832550,1,60,0,0
1500002350,60.6535030,56.7832570,1,60,0,0
1500002351,60.7816800,56.7833000,1,50,0,0
1500002352,60.6940400,56.7836600,1,90,0,0
1500002353,60.4304300,56.7839350,1,90,0,0
1500002354,60.4304700,56.7840800,1,90,0,0
1500002355,60.6519620,56.7841530,1,60,0,0
1500002356,60.6510200,56.7849850,1,60,0,0
1500002357,60.6073750,56.7853160,3,60,0,0
1500002358,59.4591670,56.7863890,1,0,0,0
1500002359,60.5980530,56.7864020,1,60,0,0
1500002360,60.5980400,56.7864530,1,60,0,0
1500002361,60.6319000,56.7877400,1,80,0,0
1500002362,60.6467500,56.7881930,1,60,0,0
1500002363,60.6057850,56.7888490,1,60,0,0
1500002364,60.5700000,56.7891800,1,60,0,0
1500002365,60.5764110,56.7905830,1,60,0,0
1500002366,60.6445770,56.7911400,1,60,0,0
1500002367,60.5727880,56.7917630,3,60,0,0
1500002368,60.5201640,56.7922710,1,60,0,0
1500002369,60.6426430,56.7923160,3,60,0,0
1500002370,60.5696660,56.7927910,1,60,0,0
1500002371,60.5221440,56.7931140,3,60,0,0
1500002372,60.6600000,56.7932000,1,90,0,0
1500002373,60.6591400,56.7934500,1,90,0,0
1500002374,60.5237390,56.7942470,1,60,0,0
1500002375,60.8205560,56.7950000,1,0,0,0
1500002376,58.6230200,56.7959560,1,90,0,0
1500002377,57.8675860,56.7962050,1,0,0,0
1500002378,60.5957700,56.7962800,3,60,0,0
1500002379,60.5274890,56.7962880,1,60,0,0
1500002380,58.6255500,56.7965660,1,90,0,0
1500002381,60.5300220,56.7975850,1,60,0,0
1500002382,60.5803720,56.7976300,3,0,0,0
1500002383,60.6350750,56.7976490,3,0,0,0
1500002384,60.6314770,56.7992540,3,60,0,0
1500002385,60.8079530,56.7993100,1,0,0,0
1500002386,60.6119540,56.8002800,1,60,0,0
1500002387,60.6299240,56.8007700,3,60,0,0
1500002388,60.5351990,56.8008910,1,60,0,0
1500002389,60.7800800,56.8016300,1,70,0,0
1500002390,60.5862090,56.8018370,3,60,0,0
1500002391,60.6363100,56.8022400,3,0,0,0
1500002392,60.6474840,56.8027000,3,0,0,0
1500002393,60.6275140,56.8031400,3,60,0,0
1500002394,60.6331600,56.8041820,1,60,0,0
1500002395,60.6512450,56.8051620,1,80,0,0
1500002396,60.6513000,56.8051980,1,80,0,0
1500002397,60.7220820,56.8062770,1,0,0,0
1500002398,60.5913890,56.8065260,3,60,0,0
1500002399,60.5921780,56.8066410,3,60,0,0
1500002400,60.6242030,56.8070050,3,60,0,0
1500002401,60.6011350,56.8077300,3,60,0,0
1500002402,60.4973370,56.8079300,1,60,0,0
1500002403,60.6103290,56.8088610,3,60,0,0
1500002404,60.5490850,56.8090620,1,60,0,0
1500002405,60.5081100,56.8100360,3,60,0,0
1500002406,60.6230810,56.8100590,3,60,0,0
1500002407,60.7913890,56.8105560,1,0,0,0
1500002408,60.6305500,56.8107110,3,60,0,0
1500002409,60.7074550,56.8108940,1,50,0,0
1500002410,60.6289280,56.8124250,1,60,0,0
1500002411,60.5899300,56.8130450,1,60,0,0
1500002412,60.5169530,56.8132320,3,0,0,0
1500002413,60.5850400,56.8132400,1,40,0,0
1500002414,60.5900950,56.8133790,1,60,0,0
1500002415,60.5901370,56.8142130,3,60,0,0
1500002416,60.6005820,56.8152240,1,60,0,0
1500002417,60.5123300,56.8156470,1,60,0,0
1500002418,60.5123630,56.8156630,1,60,0,0
1500002419,60.7358830,56.8160620,1,90,0,0
1500002420,60.7359480,56.8161970,1,90,0,0
1500002421,60.6202550,56.8167080,3,60,0,0
1500002422,60.5634990,56.8171810,3,60,0,0
1500002423,60.6204460,56.8174100,3,60,0,0
1500002424,60.6066910,56.8177180,3,0,0,0
1500002425,60.5564670,56.8184230,1,60,0,0
1500002426,60.6201030,56.8186040,3,0,0,0
1500002427,60.5379300,56.8189600,3,60,0,0
1500002428,60.5581280,56.8191640,3,0,0,0
1500002429,60.5880930,56.8194170,1,60,0,0
1500002430,60.5874950,56.8200450,1,60,0,0
1500002431,60.6193900,56.8203700,3,0,0,0
1500002432,60.5585530,56.8203890,1,60,0,0
1500002433,60.5542860,56.8204240,1,60,0,0
1500002434,59.5697220,56.8208330,1,0,0,0
1500002435,59.5695040,56.8208490,1,0,0,0
1500002436,60.5005610,56.8219570,3,0,0,0
1500002437,60.6187770,56.8223310,3,0,0,0
1500002438,60.6185250,56.8230490,3,0,0,0
1500002439,60.6111900,56.8232200,1,0,0,0
1500002440,62.5955280,56.8238370,1,40,0,0
1500002441,60.6177250,56.8242190,3,60,0,0
1500002442,60.5668930,56.8251290,3,60,0,0
1500002443,60.6038100,56.8252530,1,0,0,0
1500002444,60.5853610,56.8252680,3,60,0,0
1500002445,59.9797220,56.8258330,1,0,0,0
1500002446,60.6378670,56.8258860,3,0,0,0
1500002447,60.6041560,56.8259600,1,0,0,0
1500002448,60.4985250,56.8260670,1,90,0,0
1500002449,60.4984830,56.8260750,1,90,0,0
1500002450,60.4448200,56.8262150,1,90,0,0
1500002451,60.4448220,56.8262150,1,90,0,0
1500002452,59.8794200,56.8263920,1,0,0,0
1500002453,60.5345730,56.8267970,3,60,0,0
1500002454,60.5345800,56.8268240,3,60,0,0
1500002455,60.6023830,56.8270030,3,0,0,0
1500002456,60.5345970,56.8270410,3,60,0,0
1500002457,60.6842080,56.8271780,1,60,0,0
1500002458,60.5674700,56.8280000,3,0,0,0
1500002459,60.6808600,56.8281270,1,60,0,0
1500002460,60.6167100,56.8287600,3,0,0,0
1500002461,60.5840640,56.8291090,3,0,0,0
1500002462,60.5710220,56.8294680,3,0,0,0
1500002463,60.5673300,56.8296400,3,60,0,0
1500002464,60.5620770,56.8302000,3,60,0,0
1500002465,60.6360100,56.8309000,3,0,0,0
1500002466,60.5454370,56.8313180,3,60,0,0
1500002467,60.5767100,56.8319900,1,60,0,0
1500002468,60.5833740,56.8322030,3,60,0,0
1500002469,60.6151470,56.8328020,3,0,0,0
1500002470,60.5897000,56.8328550,3,60,0,0
1500002471,60.3138890,56.8330560,1,90,0,0
1500002472,60.3308330,56.8330560,1,0,0,0
1500002473,60.5927370,56.8332130,1,0,0,0
1500002474,60.5916040,56.8332430,1,0,0,0
1500002475,60.3141670,56.8333330,1,90,0,0
1500002476,60.5960920,56.8336030,1,60,0,0
1500002477,60.5954080,56.8337150,1,60,0,0
1500002478,60.5453700,56.8338030,1,60,0,0
1500002479,60.5457000,56.8343980,1,60,0,0
1500002480,60.6948550,56.8346500,3,60,0,0
1500002481,60.6069870,56.8348440,3,60,0,0
1500002482,60.5677700,56.8352620,3,60,0,0
1500002483,60.5616610,56.8357280,3,0,0,0
1500002484,60.5824700,56.8358800,3,0,0,0
1500002485,60.5822170,56.8362010,3,0,0,0
1500002486,60.6216130,56.8362120,3,0,0,0
1500002487,60.5843100,56.8363170,3,0,0,0
1500002488,60.6230930,56.8363270,3,0,0,0
1500002489,60.5836630,56.8363390,3,0,0,0
1500002490,60.6120390,56.8363880,3,0,0,0
1500002491,60.5863060,56.8365050,3,0,0,0
1500002492,60.6249460,56.8365330,3,0,0,0
1500002493,60.5862550,56.8366140,3,0,0,0
1500002494,60.5877880,56.8366670,3,0,0,0
1500002495,60.6125360,56.8367640,3,0,0,0
1500002496,60.6271800,56.8367980,3,0,0,0
1500002497,60.5891190,56.8368040,3,0,0,0
1500002498,60.5883830,56.8368350,3,0,0,0
1500002499,60.5905490,56.8369350,3,0,0,0
1500002500,60.5898540,56.8369770,3,0,0,0
1500002501,60.6272530,56.8370030,3,0,0,0
1500002502,60.6286060,56.8370050,3,0,0,0
1500002503,60.5919320,56.8370820,3,0,0,0
1500002504,60.5912500,56.8371150,3,0,0,0
1500002505,60.6298670,56.8371560,3,0,0,0
1500002506,60.6285320,56.8371860,3,0,0,0
1500002507,60.5939240,56.8372840,3,0,0,0
1500002508,60.5933170,56.8373230,3,0,0,0
1500002509,60.6316000,56.8373390,3,0,0,0
1500002510,60.6333580,56.8374100,3,60,0,0
1500002511,60.6354050,56.8378910,3,0,0,0
1500002512,60.6120550,56.8380930,3,0,0,0
1500002513,60.6114680,56.8381100,3,0,0,0
1500002514,60.6039100,56.8382030,1,60,0,0
1500002515,60.3197220,56.8383330,1,0,0,0
1500002516,60.6355940,56.8384150,3,0,0,0
1500002517,60.6038420,56.8385000,1,60,0,0
1500002518,60.3197220,56.8386110,1,0,0,0
1500002519,60.6367900,56.8386650,3,0,0,0
